# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCacheLockFree.totalPagesWriteMs,1777354049457000000,1777354109366000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1777354049457000000,1777354109366000000,0
FilePageCache.totalPageDisposalsUs,1777354049457000000,1777354109366000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1777354049457000000,1777354109366000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1777354049457000000,1777354109366000000,0
StorageLockContext.competingThreads.max,1777354049457000000,1777354109366000000,0
FilePageCacheLockFree.totalPagesHandedOver,1777354049457000000,1777354109366000000,0
DirectByteBufferAllocator.hits,1777354049457000000,1777354109366000000,0
FilePageCacheLockFree.totalBytesRead,1777354049457000000,1777354109366000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1777354049457000000,1777354109366000000,0
FilePageCacheLockFree.heapBytesInUse,1777354049457000000,1777354109366000000,0
FilePageCacheLockFree.totalPagesReclaimed,1777354049457000000,1777354109366000000,0
FilePageCache.disposedBuffers,1777354049457000000,1777354109366000000,0
DirectByteBufferAllocator.disposed,1777354049457000000,1777354109366000000,0
MappedFileStorage.storages,1777354049457000000,1777354109366000000,13
FilePageCacheLockFree.totalPagesWritten,1777354049457000000,1777354109366000000,0
FilePageCache.capacityInBytes,1777354049457000000,1777354109366000000,503316478
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1777354049457000000,1777354109366000000,0
StreamlinedBlobStorage.recordsDeleted,1777354049457000000,1777354109366000000,0
FilePageCache.pageHits,1777354049457000000,1777354109366000000,0
FilePageCacheLockFree.totalBytesWritten,1777354049457000000,1777354109366000000,0
MappedFileStorage.totalBytesMapped,1777354049457000000,1777354109366000000,190054400
FilePageCacheLockFree.totalPagesReadMs,1777354049457000000,1777354109366000000,0
StorageLockContext.competingThreads.90P,1777354049457000000,1777354109366000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1777354049457000000,1777354109366000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1777354049457000000,1777354109366000000,0
DirectByteBufferAllocator.reclaimed,1777354049457000000,1777354109366000000,0
FilePageCacheLockFree.totalBytesRequested,1777354049457000000,1777354109366000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1777354049457000000,1777354109366000000,204488704
FilePageCacheLockFree.totalPagesRequestsMs,1777354049457000000,1777354109366000000,0
MappedFileStorage.totalPagesMapped,1777354049457000000,1777354109366000000,13
FilePageCacheLockFree.housekeeperTurnsDone,1777354049457000000,1777354109366000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1777354049457000000,1777354109366000000,0
FilePageCache.uncachedFileAccess,1777354049457000000,1777354109366000000,0
FilePageCacheLockFree.nativeBytesInUse,1777354049457000000,1777354109366000000,0
FilePageCache.maxRegisteredFiles,1777354049457000000,1777354109366000000,523
DirectByteBufferAllocator.misses,1777354049457000000,1777354109366000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1777354049457000000,1777354109366000000,0
StorageLockContext.competingThreads.avg,1777354049457000000,1777354109366000000,0.0
FilePageCacheLockFree.totalPagesAllocated,1777354049457000000,1777354109366000000,0
FilePageCacheLockFree.totalPagesRequested,1777354049457000000,1777354109366000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1777354049457000000,1777354109366000000,0
FilePageCache.pageLoads,1777354049457000000,1777354109366000000,0
StreamlinedBlobStorage.recordsAllocated,1777354049457000000,1777354109366000000,0
FilePageCache.maxCacheSizeInBytes,1777354049457000000,1777354109366000000,204488704
FileChannelInterruptsRetryer.totalRetriedAttempts,1777354049457000000,1777354109366000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1777354049457000000,1777354109366000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1777354049457000000,1777354109366000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1777354049457000000,1777354109366000000,15036
FilePageCache.pageFastCacheHits,1777354049457000000,1777354109366000000,0
AWTEventQueue.dispatchTime90PNs,1777354049457000000,1777354109366000000,0
WriteAction.executionsCount,1777354049457000000,1777354109366000000,0
ReadAction.executionsCount,1777354049457000000,1777354109366000000,1
AWTEventQueue.dispatchTimeTotalNS,1777354049457000000,1777354109366000000,139385203
NonBlockingReadAction.finalizedExecutionTimeUs,1777354049457000000,1777354109366000000,0
FlushQueue.waitingTimeAvgNs,1777354049457000000,1777354109366000000,0.0
FlushQueue.executionTime90PNs,1777354049457000000,1777354109366000000,0
FlushQueue.executionTimeAvgNs,1777354049457000000,1777354109366000000,0.0
NonBlockingReadAction.finalizedExecutionsCount,1777354049457000000,1777354109366000000,0
FlushQueue.queueSizeAvg,1777354049457000000,1777354109366000000,0.0
FlushQueue.queueSizeMax,1777354049457000000,1777354109366000000,0
FlushQueue.executionTimeMaxNs,1777354049457000000,1777354109366000000,0
AWTEventQueue.eventsDispatched,1777354049457000000,1777354109366000000,0
FlushQueue.waitingTimeMaxNs,1777354049457000000,1777354109366000000,0
AWTEventQueue.dispatchTimeAvgNs,1777354049457000000,1777354109366000000,0.0
FlushQueue.queueSize90P,1777354049457000000,1777354109366000000,0
FlushQueue.tasksExecuted,1777354049457000000,1777354109366000000,0
NonBlockingReadAction.failedExecutionsCount,1777354049457000000,1777354109366000000,0
AWTEventQueue.dispatchTimeMaxNs,1777354049457000000,1777354109366000000,0
NonBlockingReadAction.failedExecutionTimeUs,1777354049457000000,1777354109366000000,0
FlushQueue.waitingTime90PNs,1777354049457000000,1777354109366000000,0
cacheStateStorage.set.duration,1777354049457000000,1777354109366000000,0
cacheStateStorage.get.duration,1777354049457000000,1777354109366000000,0
cacheStateStorage.get.counter,1777354049457000000,1777354109366000000,0
cacheStateStorage.set.counter,1777354049457000000,1777354109366000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1777354049457000000,1777354109366000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1777354049457000000,1777354109366000000,0
compiler.ArtifactManagerBridge.commit.ms,1777354049457000000,1777354109366000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1777354049457000000,1777354109366000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1777354049457000000,1777354109366000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1777354049457000000,1777354109366000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1777354049457000000,1777354109366000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1777354049457000000,1777354109366000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1777354049457000000,1777354109366000000,0
jps.global.get.libraries.ms,1777354049457000000,1777354109366000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1777354049457000000,1777354109366000000,0
jps.load.initial.state.ms,1777354049457000000,1777354109366000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1777354049457000000,1777354109366000000,0
jps.artifact.entities.serializer.load.entities.ms,1777354049457000000,1777354109366000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1777354049457000000,1777354109366000000,0
workspaceModel.load.cache.from.file.ms,1777354049457000000,1777354109366000000,0
jps.module.iml.entities.serializer.load.entities.ms,1777354049457000000,1777354109366000000,0
jps.project.serializers.load.ms,1777354049457000000,1777354109366000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1777354049457000000,1777354109366000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1777354049457000000,1777354109366000000,0
jps.project.serializers.save.ms,1777354049457000000,1777354109366000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1777354049457000000,1777354109366000000,0
jps.load.project.to.empty.storage.ms,1777354049457000000,1777354109366000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1777354049457000000,1777354109366000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1777354049457000000,1777354109366000000,0
jps.global.handle.changed.events.ms,1777354049457000000,1777354109366000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1777354049457000000,1777354109366000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1777354049457000000,1777354109366000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1777354049457000000,1777354109366000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1777354049457000000,1777354109366000000,0
workspaceModel.mutableEntityStorage.entities.ms,1777354049457000000,1777354109366000000,0
jps.library.entities.serializer.save.entities.ms,1777354049457000000,1777354109366000000,0
jps.app.storage.content.writer.save.component.ms,1777354049457000000,1777354109366000000,0
workspaceModel.moduleBridge.update.option.ms,1777354049457000000,1777354109366000000,0
jps.module.iml.entities.serializer.save.entities.ms,1777354049457000000,1777354109366000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1777354049457000000,1777354109366000000,0
workspaceModel.load.cache.metadata.from.file.ms,1777354049457000000,1777354109366000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1777354049457000000,1777354109366000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1777354049457000000,1777354109366000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1777354049457000000,1777354109366000000,0
jps.global.handle.before.change.events.ms,1777354049457000000,1777354109366000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1777354049457000000,1777354109366000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1777354049457000000,1777354109366000000,0
workspaceModel.mutableEntityStorage.instances.count,1777354049457000000,1777354109366000000,0
workspaceModel.global.updates.ms,1777354049457000000,1777354109366000000,0
jps.storage.jps.conf.reader.load.component.ms,1777354049457000000,1777354109366000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1777354049457000000,1777354109366000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1777354049457000000,1777354109366000000,0
workspaceModel.global.apply.state.to.project.ms,1777354049457000000,1777354109366000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1777354049457000000,1777354109366000000,0
workspaceModel.orphan.listener.update.ms,1777354049457000000,1777354109366000000,0
jps.global.get.library.ms,1777354049457000000,1777354109366000000,0
jps.global.initialize.library.bridges.after.loading.ms,1777354049457000000,1777354109366000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1777354049457000000,1777354109366000000,0
jps.facet.change.listener.process.change.events.ms,1777354049457000000,1777354109366000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1777354049457000000,1777354109366000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1777354049457000000,1777354109366000000,0
jps.library.entities.serializer.load.entities.ms,1777354049457000000,1777354109366000000,0
jps.app.storage.content.reader.load.component.ms,1777354049457000000,1777354109366000000,0
jps.global.initialize.library.bridges.ms,1777354049457000000,1777354109366000000,0
jps.facet.change.listener.before.change.events.ms,1777354049457000000,1777354109366000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1777354049457000000,1777354109366000000,0
jps.apply.loaded.storage.ms,1777354049457000000,1777354109366000000,0
workspaceModel.do.save.caches.ms,1777354049457000000,1777354109366000000,0
workspaceModel.global.updates.count,1777354049457000000,1777354109366000000,0
jps.facet.change.listener.init.bridge.ms,1777354049457000000,1777354109366000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1777354049457000000,1777354109366000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1777354049457000000,1777354109366000000,0
jps.global.get.library.by.name.ms,1777354049457000000,1777354109366000000,0
workspaceModel.save.cache.to.file.ms,1777354049457000000,1777354109366000000,0
workspaceModel.sync.entities.ms,1777354049457000000,1777354109366000000,0
workspaceModel.moduleBridge.before.changed.ms,1777354049457000000,1777354109366000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1777354049457000000,1777354109366000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1777354049457000000,1777354109366000000,0
jps.save.changed.project.entities.ms,1777354049457000000,1777354109366000000,0
jps.artifact.entities.serializer.save.entities.ms,1777354049457000000,1777354109366000000,0
jps.save.global.entities.ms,1777354049457000000,1777354109366000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1777354049457000000,1777354109366000000,0
jps.reload.project.entities.ms,1777354049457000000,1777354109366000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1777354049457000000,1777354109366000000,0
workspaceModel.cachedValueWithParameters.clear.count,1777354109366000000,1777354169360000000,0
workspaceModel.workspaceFileIndexData.instances.count,1777354109366000000,1777354169360000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1777354109366000000,1777354169360000000,0
workspaceModel.cachedValue.clear.count,1777354109366000000,1777354169360000000,0
workspaceModel.check.recursive.update.ms,1777354109366000000,1777354169360000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1777354109366000000,1777354169360000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1777354109366000000,1777354169360000000,0
workspaceModel.update.unloaded.entities.ms,1777354109366000000,1777354169360000000,0
workspaceModel.to.snapshot.ms,1777354109366000000,1777354169360000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1777354109366000000,1777354169360000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1777354109366000000,1777354169360000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1777354109366000000,1777354169360000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1777354109366000000,1777354169360000000,0
workspaceModel.workspaceFileIndexData.init.ms,1777354109366000000,1777354169360000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1777354109366000000,1777354169360000000,0
workspaceModel.loading.from.cache.ms,1777354109366000000,1777354169360000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1777354109366000000,1777354169360000000,0
workspaceModel.on.before.changed.ms,1777354109366000000,1777354169360000000,0
workspaceModel.init.bridges.ms,1777354109366000000,1777354169360000000,0
workspaceModel.updates.ms,1777354109366000000,1777354169360000000,0
workspaceModel.loading.total.ms,1777354109366000000,1777354169360000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1777354109366000000,1777354169360000000,0
workspaceModel.cachedValue.total.get.count,1777354109366000000,1777354169360000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1777354109366000000,1777354169360000000,0
workspaceModel.updates.precise.ms,1777354109366000000,1777354169360000000,0
workspaceModel.full.replace.project.model.ms,1777354109366000000,1777354169360000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1777354109366000000,1777354169360000000,0
workspaceModel.pre.handlers.ms,1777354109366000000,1777354169360000000,0
workspaceModel.cachedValue.from.cache.count,1777354109366000000,1777354169360000000,0
workspaceModel.cachedValue.calculated.count,1777354109366000000,1777354169360000000,0
workspaceModel.collect.changes.ms,1777354109366000000,1777354169360000000,0
workspaceModel.initializing.ms,1777354109366000000,1777354169360000000,0
workspaceModel.on.changed.ms,1777354109366000000,1777354169360000000,0
workspaceModel.replace.project.model.ms,1777354109366000000,1777354169360000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1777354109366000000,1777354169360000000,0
workspaceModel.updates.count,1777354109366000000,1777354169360000000,0
writeAction.count,1777354109366000000,1777354169360000000,1
writeAction.median.wait.ms,1777354109366000000,1777354169360000000,0
DiskQueryRelay.tasksExecuted,1777354109366000000,1777354169360000000,0
DiskQueryRelay.taskExecutionTotalTimeUs,1777354109366000000,1777354169360000000,0
writeAction.max.wait.ms,1777354109366000000,1777354169360000000,22
writeAction.wait.ms,1777354109366000000,1777354169360000000,0
DiskQueryRelay.taskWaitingTotalTimeUs,1777354109366000000,1777354169360000000,0
DiskQueryRelay.tasksRequested,1777354109366000000,1777354169360000000,0
VFS.contentStorage.recordsStored,1777354109366000000,1777354169360000000,0
VFS.invertedFileNameIndex.requests,1777354109366000000,1777354169360000000,0
VFS.contentStorage.recordsUncompressedSize,1777354109366000000,1777354169360000000,0
FileNameCache.totalMisses,1777354109366000000,1777354169360000000,0
VFS.fileByIdCache.misses,1777354109366000000,1777354169360000000,0
VFS.contentStorage.recordsReadDecompressed,1777354109366000000,1777354169360000000,0
VFS.fileChildByName,1777354109366000000,1777354169360000000,0
VFS.fileByIdCache.hits,1777354109366000000,1777354169360000000,0
VFS.contentStorage.recordsRead,1777354109366000000,1777354169360000000,0
VFS.contentStorage.recordsReadSize,1777354109366000000,1777354169360000000,0
VFS.contentStorage.recordsStoredSize,1777354109366000000,1777354169360000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1777354109366000000,1777354169360000000,0
VFS.contentStorage.recordsStoredCompressed,1777354109366000000,1777354169360000000,0
FileNameCache.queries,1777354109366000000,1777354169360000000,0
VFS.contentStorage.recordsDeduplicated,1777354109366000000,1777354169360000000,0
Indexes.allKeys.lookupDurationAvgMs,1777354109366000000,1777354169360000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1777354109366000000,1777354169360000000,0
Indexes.stubs.lookupDurationMaxMs,1777354109366000000,1777354169360000000,0.0
Indexing.writesQueuedMin,1777354109366000000,1777354169360000000,9223372036854775807
Indexes.entries.lookupDuration90PMs,1777354109366000000,1777354169360000000,0.0
Indexes.stubs.lookupDurationAvgMs,1777354109366000000,1777354169360000000,0.0
Indexes.stubs.lookups,1777354109366000000,1777354169360000000,0
Indexes.allKeys.lookupDurationMaxMs,1777354109366000000,1777354169360000000,0.0
IndexesFlusher.totalFlushingTimeUs,1777354109366000000,1777354169360000000,133965
Indexing.cache.totalCacheEvicted,1777354109366000000,1777354169360000000,0
Indexing.cache.totalCacheAccesses,1777354109366000000,1777354169360000000,0
Indexes.stubs.lookupDuration90PMs,1777354109366000000,1777354169360000000,0.0
Indexes.entries.lookupDurationAvgMs,1777354109366000000,1777354169360000000,0.0
Indexing.writer_2.totalTimeSpentWritingMs,1777354109366000000,1777354169360000000,0
IndexesFlusher.totalFlushes,1777354109366000000,1777354169360000000,59
Indexes.entries.lookups,1777354109366000000,1777354169360000000,0
Indexes.entries.lookupDurationMaxMs,1777354109366000000,1777354169360000000,0.0
Indexing.cache.totalCacheMisses,1777354109366000000,1777354169360000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1777354109366000000,1777354169360000000,0
Indexing.totalTimeIndexersSleptMs,1777354109366000000,1777354169360000000,0
Indexes.allKeys.lookupDuration90PMs,1777354109366000000,1777354169360000000,0.0
Indexing.writer_1.totalTimeSpentWritingMs,1777354109366000000,1777354169360000000,0
Indexes.allKeys.lookups,1777354109366000000,1777354169360000000,0
Indexing.writesQueuedMax,1777354109366000000,1777354169360000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1777354109366000000,1777354169360000000,0
IndexesFlusher.totalFlushesRetried,1777354109366000000,1777354169360000000,0
JVM.totalTimeToSafepointsMs,1777354109366000000,1777354169360000000,0
JVM.totalSafepointCount,1777354109366000000,1777354169360000000,12
OS.loadAverage,1777354109366000000,1777354169360000000,4.77490234375
JVM.maxHeapBytes,1777354109366000000,1777354169360000000,2147483648
JVM.totalCpuTimeMs,1777354109366000000,1777354169360000000,964
JVM.newThreadsCount,1777354109366000000,1777354169360000000,0
JVM.usedNativeBytes,1777354109366000000,1777354169360000000,287156096
JVM.totalBytesAllocated,1777354109366000000,1777354169360000000,17102184
JVM.totalTimeAtSafepointsMs,1777354109366000000,1777354169360000000,0
JVM.usedHeapBytes,1777354109366000000,1777354169360000000,269260032
JVM.GC.collectionTimesMs,1777354109366000000,1777354169360000000,0
JVM.maxThreadCount,1777354109366000000,1777354169360000000,105
JVM.threadCount,1777354109366000000,1777354169360000000,41
JVM.GC.collections,1777354109366000000,1777354169360000000,0
JVM.totalDirectByteBuffersBytes,1777354109366000000,1777354169360000000,205308692
FilePageCache.totalPageLoadsUs,1777354109366000000,1777354169360000000,0
StreamlinedBlobStorage.recordsRelocated,1777354109366000000,1777354169360000000,0
FilePageCacheLockFree.totalPagesWriteMs,1777354109366000000,1777354169360000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1777354109366000000,1777354169360000000,0
FilePageCache.totalPageDisposalsUs,1777354109366000000,1777354169360000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1777354109366000000,1777354169360000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1777354109366000000,1777354169360000000,0
StorageLockContext.competingThreads.max,1777354109366000000,1777354169360000000,0
FilePageCacheLockFree.totalPagesHandedOver,1777354109366000000,1777354169360000000,0
DirectByteBufferAllocator.hits,1777354109366000000,1777354169360000000,0
FilePageCacheLockFree.totalBytesRead,1777354109366000000,1777354169360000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1777354109366000000,1777354169360000000,0
FilePageCacheLockFree.heapBytesInUse,1777354109366000000,1777354169360000000,0
FilePageCacheLockFree.totalPagesReclaimed,1777354109366000000,1777354169360000000,0
FilePageCache.disposedBuffers,1777354109366000000,1777354169360000000,0
DirectByteBufferAllocator.disposed,1777354109366000000,1777354169360000000,0
MappedFileStorage.storages,1777354109366000000,1777354169360000000,13
FilePageCacheLockFree.totalPagesWritten,1777354109366000000,1777354169360000000,0
FilePageCache.capacityInBytes,1777354109366000000,1777354169360000000,503316478
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1777354109366000000,1777354169360000000,0
StreamlinedBlobStorage.recordsDeleted,1777354109366000000,1777354169360000000,0
FilePageCache.pageHits,1777354109366000000,1777354169360000000,0
FilePageCacheLockFree.totalBytesWritten,1777354109366000000,1777354169360000000,0
MappedFileStorage.totalBytesMapped,1777354109366000000,1777354169360000000,190054400
FilePageCacheLockFree.totalPagesReadMs,1777354109366000000,1777354169360000000,0
StorageLockContext.competingThreads.90P,1777354109366000000,1777354169360000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1777354109366000000,1777354169360000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1777354109366000000,1777354169360000000,0
DirectByteBufferAllocator.reclaimed,1777354109366000000,1777354169360000000,0
FilePageCacheLockFree.totalBytesRequested,1777354109366000000,1777354169360000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1777354109366000000,1777354169360000000,204488704
FilePageCacheLockFree.totalPagesRequestsMs,1777354109366000000,1777354169360000000,0
MappedFileStorage.totalPagesMapped,1777354109366000000,1777354169360000000,13
FilePageCacheLockFree.housekeeperTurnsDone,1777354109366000000,1777354169360000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1777354109366000000,1777354169360000000,0
FilePageCache.uncachedFileAccess,1777354109366000000,1777354169360000000,0
FilePageCacheLockFree.nativeBytesInUse,1777354109366000000,1777354169360000000,0
FilePageCache.maxRegisteredFiles,1777354109366000000,1777354169360000000,523
DirectByteBufferAllocator.misses,1777354109366000000,1777354169360000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1777354109366000000,1777354169360000000,0
StorageLockContext.competingThreads.avg,1777354109366000000,1777354169360000000,0.0
FilePageCacheLockFree.totalPagesAllocated,1777354109366000000,1777354169360000000,0
FilePageCacheLockFree.totalPagesRequested,1777354109366000000,1777354169360000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1777354109366000000,1777354169360000000,0
FilePageCache.pageLoads,1777354109366000000,1777354169360000000,0
StreamlinedBlobStorage.recordsAllocated,1777354109366000000,1777354169360000000,0
FilePageCache.maxCacheSizeInBytes,1777354109366000000,1777354169360000000,204488704
FileChannelInterruptsRetryer.totalRetriedAttempts,1777354109366000000,1777354169360000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1777354109366000000,1777354169360000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1777354109366000000,1777354169360000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1777354109366000000,1777354169360000000,15036
FilePageCache.pageFastCacheHits,1777354109366000000,1777354169360000000,0
AWTEventQueue.dispatchTime90PNs,1777354109366000000,1777354169360000000,0
WriteAction.executionsCount,1777354109366000000,1777354169360000000,1
ReadAction.executionsCount,1777354109366000000,1777354169360000000,42
AWTEventQueue.dispatchTimeTotalNS,1777354109366000000,1777354169360000000,41030084
NonBlockingReadAction.finalizedExecutionTimeUs,1777354109366000000,1777354169360000000,0
FlushQueue.waitingTimeAvgNs,1777354109366000000,1777354169360000000,0.0
FlushQueue.executionTime90PNs,1777354109366000000,1777354169360000000,0
FlushQueue.executionTimeAvgNs,1777354109366000000,1777354169360000000,0.0
NonBlockingReadAction.finalizedExecutionsCount,1777354109366000000,1777354169360000000,0
FlushQueue.queueSizeAvg,1777354109366000000,1777354169360000000,0.0
FlushQueue.queueSizeMax,1777354109366000000,1777354169360000000,0
FlushQueue.executionTimeMaxNs,1777354109366000000,1777354169360000000,0
AWTEventQueue.eventsDispatched,1777354109366000000,1777354169360000000,0
FlushQueue.waitingTimeMaxNs,1777354109366000000,1777354169360000000,0
AWTEventQueue.dispatchTimeAvgNs,1777354109366000000,1777354169360000000,0.0
FlushQueue.queueSize90P,1777354109366000000,1777354169360000000,0
FlushQueue.tasksExecuted,1777354109366000000,1777354169360000000,0
NonBlockingReadAction.failedExecutionsCount,1777354109366000000,1777354169360000000,0
AWTEventQueue.dispatchTimeMaxNs,1777354109366000000,1777354169360000000,0
NonBlockingReadAction.failedExecutionTimeUs,1777354109366000000,1777354169360000000,0
FlushQueue.waitingTime90PNs,1777354109366000000,1777354169360000000,0
cacheStateStorage.set.duration,1777354109366000000,1777354169360000000,0
cacheStateStorage.get.duration,1777354109366000000,1777354169360000000,0
cacheStateStorage.get.counter,1777354109366000000,1777354169360000000,0
cacheStateStorage.set.counter,1777354109366000000,1777354169360000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1777354109366000000,1777354169360000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1777354109366000000,1777354169360000000,0
compiler.ArtifactManagerBridge.commit.ms,1777354109366000000,1777354169360000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1777354109366000000,1777354169360000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1777354109366000000,1777354169360000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1777354109366000000,1777354169360000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1777354109366000000,1777354169360000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1777354109366000000,1777354169360000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1777354109366000000,1777354169360000000,0
jps.global.get.libraries.ms,1777354109366000000,1777354169360000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1777354109366000000,1777354169360000000,0
jps.load.initial.state.ms,1777354109366000000,1777354169360000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1777354109366000000,1777354169360000000,0
jps.artifact.entities.serializer.load.entities.ms,1777354109366000000,1777354169360000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1777354109366000000,1777354169360000000,0
workspaceModel.load.cache.from.file.ms,1777354109366000000,1777354169360000000,0
jps.module.iml.entities.serializer.load.entities.ms,1777354109366000000,1777354169360000000,0
jps.project.serializers.load.ms,1777354109366000000,1777354169360000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1777354109366000000,1777354169360000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1777354109366000000,1777354169360000000,0
jps.project.serializers.save.ms,1777354109366000000,1777354169360000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1777354109366000000,1777354169360000000,0
jps.load.project.to.empty.storage.ms,1777354109366000000,1777354169360000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1777354109366000000,1777354169360000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1777354109366000000,1777354169360000000,0
